Sample	Chromosome	Start_Position.bp.	End_Position.bp.	Length.snp.	Median_Ratio	Median_logR	TITAN_state	TITAN_call	Copy_Number	MinorCN	MajorCN	Clonal_Cluster	Cellular_Prevalence	logR_Copy_Number	Corrected_Ratio	Corrected_Copy_Number	Corrected_Call	Corrected_MajorCN	Corrected_MinorCN
IIICF_a2	chr4	12920594	12957914	44	0.580645	0.903962	8	BCNA	4	2	2	1	1	3.76583268458196	0.58122111168304	4	AMP	2	2
IIICF_a2	chr4	12960195	15208668	1214	0.5625	0.765089	5	GAIN	3	1	2	1	1	3.41776719012815	0.562991957739916	3	GAIN	2	1
IIICF_a2	chr4	15211211	15467035	248	0.559412	0.829006	8	BCNA	4	2	2	1	1	3.57381058639624	0.559859232028585	4	AMP	2	2
IIICF_a2	chr4	15473771	15789317	285	0.565217	0.79357	5	GAIN	3	1	2	1	1	3.48644590024502	0.565720231876809	3	GAIN	2	1
IIICF_a2	chr4	15800268	15818988	31	0.548387	0.869602	8	BCNA	4	2	2	1	1	3.67657005247994	0.548741059382793	4	AMP	2	2
IIICF_a2	chr4	15820180	17286644	807	0.5625	0.76495	5	GAIN	3	1	2	1	1	3.41743532096138	0.562992005514223	3	GAIN	2	1
IIICF_a2	chr4	17290361	17298007	22	0.528783	1.000697	8	BCNA	4	2	2	1	1	4.02886131419209	0.528975195845812	4	AMP	2	2
IIICF_a2	chr4	17301096	17309906	44	0.582364	0.62427	5	GAIN	3	1	2	1	1	3.09742709475223	0.583079363197223	3	GAIN	2	1
IIICF_a2	chr4	17310161	17358536	81	0.558824	0.882052	8	BCNA	4	2	2	1	1	3.70866814206376	0.559250704119788	4	AMP	2	2
IIICF_a2	chr4	17360606	18789836	679	0.571429	0.68192	5	GAIN	3	1	2	1	1	3.22480311599904	0.572024883859418	3	GAIN	2	1
IIICF_a2	chr4	18790758	18822485	35	0.586957	0.871523	8	BCNA	4	2	2	1	1	3.68150464288899	0.587592432542118	4	AMP	2	2
IIICF_a2	chr4	18825697	19488854	308	0.558824	0.785807	5	GAIN	3	1	2	1	1	3.46759169095664	0.559280369756356	3	GAIN	2	1
IIICF_a2	chr4	19492155	19509903	44	0.565385	0.930706	8	BCNA	4	2	2	1	1	3.83679633041504	0.565843458087813	4	AMP	2	2
IIICF_a2	chr4	19510511	19599874	131	0.571429	0.739777	5	GAIN	3	1	2	1	1	3.35785775530107	0.572001272045649	3	GAIN	2	1
IIICF_a2	chr4	19601010	19749025	103	0.566667	0.882045	8	BCNA	4	2	2	1	1	3.70865001700664	0.567150598915095	4	AMP	2	2
IIICF_a2	chr4	19750663	19908302	128	0.566667	0.751002	5	GAIN	3	1	2	1	1	3.38429586077446	0.567196947498232	3	GAIN	2	1
IIICF_a2	chr4	19930289	20168391	157	0.560976	0.848742	8	BCNA	4	2	2	1	1	3.62340663160984	0.561428722535503	4	AMP	2	2
IIICF_a2	chr4	20183268	20992158	328	0.558824	0.762018	5	GAIN	3	1	2	1	1	3.41044247577315	0.559288017201987	3	GAIN	2	1
IIICF_a2	chr4	21043098	21119906	93	0.571429	0.824341	8	BCNA	4	2	2	1	1	3.56218637109796	0.571968446263176	4	AMP	2	2
IIICF_a2	chr4	21121719	21919234	703	0.566667	0.768309	5	GAIN	3	1	2	1	1	3.4254640511755	0.567190578440147	3	GAIN	2	1
IIICF_a2	chr4	21920484	21929550	35	0.5625	0.931114	8	BCNA	4	2	2	1	1	3.83788915456949	0.562938104633744	4	AMP	2	2
IIICF_a2	chr4	21930532	22049766	138	0.571429	0.779997	5	GAIN	3	1	2	1	1	3.45354701578184	0.57198541580029	3	GAIN	2	1
IIICF_a2	chr4	22050165	22299914	140	0.559412	0.929345	8	BCNA	4	2	2	1	1	3.83315313890425	0.559828973311635	4	AMP	2	2
IIICF_a2	chr4	22320535	27529499	3350	0.567568	0.72665	5	GAIN	3	1	2	1	1	3.32719970532197	0.568114326732736	3	GAIN	2	1
IIICF_a2	chr4	27530174	27619412	182	0.555556	0.825064	8	BCNA	4	2	2	1	1	3.56398547721258	0.555975358355188	4	AMP	2	2
IIICF_a2	chr4	27621215	30909720	2288	0.565217	0.760009	5	GAIN	3	1	2	1	1	3.40565919196029	0.565732169197762	3	GAIN	2	1
IIICF_a2	chr4	30910108	30939351	56	0.571429	0.899308	8	BCNA	4	2	2	1	1	3.75361738745864	0.571940935002498	4	AMP	2	2
IIICF_a2	chr4	30941315	31289780	182	0.558824	0.757497	5	GAIN	3	1	2	1	1	3.39968766510196	0.559289485106584	3	GAIN	2	1
IIICF_a2	chr4	31290243	31298394	34	0.550505	0.912728	8	BCNA	4	2	2	1	1	3.78894798348017	0.550863596452576	4	AMP	2	2
IIICF_a2	chr4	31300505	31611367	319	0.558824	0.761266	5	GAIN	3	1	2	1	1	3.40865123807313	0.559288261041866	3	GAIN	2	1
IIICF_a2	chr4	31614909	31639604	59	0.571429	0.908194	8	BCNA	4	2	2	1	1	3.77697462313186	0.571937769138891	4	AMP	2	2
IIICF_a2	chr4	31640138	31678181	51	0.568182	0.707097	5	GAIN	3	1	2	1	1	3.28204786683639	0.568740875513989	3	GAIN	2	1
IIICF_a2	chr4	31695240	31950205	225	0.558824	0.851717	8	BCNA	4	2	2	1	1	3.63094174717578	0.559259838436784	4	AMP	2	2
IIICF_a2	chr4	31954459	32090654	65	0.571429	0.771494	5	GAIN	3	1	2	1	1	3.43309416923607	0.571988730677895	3	GAIN	2	1
IIICF_a2	chr4	32098462	32548936	169	0.558824	0.842321	8	BCNA	4	2	2	1	1	3.60719630893076	0.559262707472401	4	AMP	2	2
IIICF_a2	chr4	32554635	32799799	398	0.5625	0.764603	5	GAIN	3	1	2	1	1	3.41660698134969	0.562992124798548	3	GAIN	2	1
IIICF_a2	chr4	32800099	32860098	84	0.579796	0.867825	8	BCNA	4	2	2	1	1	3.67201121023392	0.580380611534634	4	AMP	2	2
IIICF_a2	chr4	32860506	32959745	126	0.574603	0.766093	5	GAIN	3	1	2	1	1	3.42016523808912	0.57518981264012	3	GAIN	2	1
IIICF_a2	chr4	32961087	32996808	112	0.555556	0.80605	8	BCNA	4	2	2	1	1	3.51696987094787	0.55598096442747	4	AMP	2	2
IIICF_a2	chr4	32997877	33017867	65	0.5625	0.738805	5	GAIN	3	1	2	1	1	3.35557807824946	0.563001075219591	3	GAIN	2	1
IIICF_a2	chr4	33020928	33049687	54	0.558824	0.867161	8	BCNA	4	2	2	1	1	3.67030917798322	0.559255163669981	4	AMP	2	2
IIICF_a2	chr4	33051187	33189819	93	0.564103	0.704158	5	GAIN	3	1	2	1	1	3.27531386869487	0.564629520987722	3	GAIN	2	1
IIICF_a2	chr4	33190079	33691658	51	0.565217	0.92017	8	BCNA	4	2	2	1	1	3.80868252646723	0.565677655542062	4	AMP	2	2
IIICF_a2	chr4	33836191	34206571	183	0.719298	0.573837	5	GAIN	3	1	2	1	1	2.99009532848889	0.721271058186919	3	GAIN	2	1
IIICF_a2	chr4	34347123	34359865	46	0.573593	0.985811	8	BCNA	4	2	2	1	1	3.9872283362626	0.574089541619933	4	AMP	2	2
IIICF_a2	chr4	34360180	34379993	45	0.555556	0.756135	5	GAIN	3	1	2	1	1	3.396454262908	0.555996043342835	3	GAIN	2	1
IIICF_a2	chr4	34380448	34479812	169	0.555556	0.818327	8	BCNA	4	2	2	1	1	3.54725608271164	0.555977336112417	4	AMP	2	2
IIICF_a2	chr4	34480024	34787004	335	0.571429	0.777855	5	GAIN	3	1	2	1	1	3.44838335285659	0.571986248985973	3	GAIN	2	1
IIICF_a2	chr4	34860320	34989911	187	0.56	0.84756	8	BCNA	4	2	2	1	1	3.62041715838308	0.560445843965185	4	AMP	2	2
IIICF_a2	chr4	34990357	35069818	130	0.573593	0.78827	5	GAIN	3	1	2	1	1	3.47356266177364	0.574162969512546	3	GAIN	2	1
IIICF_a2	chr4	35070581	35139886	91	0.551724	0.82926	8	BCNA	4	2	2	1	1	3.57444458150646	0.552113290487422	4	AMP	2	2
IIICF_a2	chr4	35141253	35758503	455	0.566667	0.792738	5	GAIN	3	1	2	1	1	3.48442034186292	0.567181719508191	3	GAIN	2	1
IIICF_a2	chr4	35760171	36198779	358	0.565217	0.822774	8	BCNA	4	2	2	1	1	3.55829015697511	0.565710071288842	4	AMP	2	2
IIICF_a2	chr4	36206912	36429496	290	0.565217	0.778869	5	GAIN	3	1	2	1	1	3.45082682032412	0.565725426184542	3	GAIN	2	1
IIICF_a2	chr4	36430579	36519773	140	0.571429	0.839685	8	BCNA	4	2	2	1	1	3.60056237894723	0.571962696663016	4	AMP	2	2
IIICF_a2	chr4	36520451	36660159	287	0.564103	0.800102	5	GAIN	3	1	2	1	1	3.50238913248595	0.564595384320534	3	GAIN	2	1
IIICF_a2	chr4	36661330	37499544	288	0.566667	0.841813	8	BCNA	4	2	2	1	1	3.60591689985355	0.567164376721234	4	AMP	2	2
IIICF_a2	chr4	37504201	41766283	2335	0.571429	0.717618	5	GAIN	3	1	2	1	1	3.30626692475831	0.572010201751206	3	GAIN	2	1
IIICF_a2	chr4	41773137	41828325	48	0.552178	0.958548	8	BCNA	4	2	2	1	1	3.91208446175603	0.552536814068329	4	AMP	2	2
IIICF_a2	chr4	41833493	42719723	452	0.573214	0.73874	5	GAIN	3	1	2	1	1	3.35542568549219	0.573800998196414	3	GAIN	2	1
IIICF_a2	chr4	42720594	42749837	92	0.561738	0.867518	8	BCNA	4	2	2	1	1	3.67122417928281	0.562190409700091	4	AMP	2	2
IIICF_a2	chr4	42750099	42762397	69	0.575	0.748937	5	GAIN	3	1	2	1	1	3.37941673856557	0.575597048716683	3	GAIN	2	1
IIICF_a2	chr4	42770217	43319436	504	0.561738	0.839863	8	BCNA	4	2	2	1	1	3.60100996387551	0.562199231000908	4	AMP	2	2
IIICF_a2	chr4	43320507	43379024	29	0.571429	0.620737	5	GAIN	3	1	2	1	1	3.08978531952007	0.57205092286127	3	GAIN	2	1
IIICF_a2	chr4	43389907	44084063	304	0.5625	0.855143	8	BCNA	4	2	2	1	1	3.63963843293119	0.562961968146946	4	AMP	2	2
IIICF_a2	chr4	44087655	44118498	47	0.555556	0.695108	5	GAIN	3	1	2	1	1	3.25466396179465	0.5560152139481	3	GAIN	2	1
IIICF_a2	chr4	44120699	44357987	202	0.56466	0.858611	8	BCNA	4	2	2	1	1	3.64846279178075	0.565136777811035	4	AMP	2	2
IIICF_a2	chr4	44360648	45049600	466	0.579474	0.768099	5	GAIN	3	1	2	1	1	3.4249615581599	0.580098251547074	3	GAIN	2	1
IIICF_a2	chr4	45060282	45206312	199	0.55	0.860672	8	BCNA	4	2	2	1	1	3.65371708364827	0.55036815045805	4	AMP	2	2
IIICF_a2	chr4	45213367	45859948	219	0.560976	0.766196	5	GAIN	3	1	2	1	1	3.4204113473681	0.561455590806726	3	GAIN	2	1
IIICF_a2	chr4	45860320	46749797	279	0.5625	0.833603	8	BCNA	4	2	2	1	1	3.58530218810611	0.562968969401796	4	AMP	2	2
IIICF_a2	chr4	46760088	46929668	140	0.571429	0.796746	5	GAIN	3	1	2	1	1	3.49418882927269	0.571978943984288	3	GAIN	2	1
IIICF_a2	chr4	46931619	46974746	79	0.555556	0.872692	8	BCNA	4	2	2	1	1	3.68451074222551	0.555961640583567	4	AMP	2	2
IIICF_a2	chr4	46982309	47079408	110	0.545455	0.788559	5	GAIN	3	1	2	1	1	3.47426394353606	0.545806972805272	3	GAIN	2	1
IIICF_a2	chr4	47081442	47339630	254	0.571429	0.849912	8	BCNA	4	2	2	1	1	3.62636816793923	0.57195889879616	4	AMP	2	2
IIICF_a2	chr4	47343091	48654307	708	0.5625	0.767235	5	GAIN	3	1	2	1	1	3.42289492767965	0.562991220752591	3	GAIN	2	1
IIICF_a2	chr4	53694963	53819097	10	0.743517	1.659527	15	BCNA	6	3	3	1	1	6.37634431776894	0.744544419444878	6	HLAMP	3	3
IIICF_a2	chr4	53821082	53998824	32	0.62381	0.4128	5	GAIN	3	1	2	1	1	2.67144595812736	0.625056808019975	3	GAIN	2	1
IIICF_a2	chr4	54000493	54079598	35	0.688889	1.387823	11	UBCNA	5	2	3	1	1	5.27716680967161	0.68985193306957	5	HLAMP	3	2
IIICF_a2	chr4	54131539	54217607	49	0.746269	1.711097	18	UBCNA	7	2	5	1	1	6.60937226239832	0.747271397073425	7	HLAMP	5	2
IIICF_a2	chr4	54220173	54319911	82	0.766667	1.627898	13	ASCNA	6	1	5	1	1	6.23749005619419	0.767817137239785	6	HLAMP	5	1
IIICF_a2	chr4	54320617	54349594	14	0.774854	1.794259	18	UBCNA	7	2	5	1	1	7.00315075283099	0.775909841779815	7	HLAMP	5	2
IIICF_a2	chr4	54350279	54373004	48	0.759259	1.655341	15	BCNA	6	3	3	1	1	6.3577921350092	0.76035602815412	6	HLAMP	3	3
IIICF_a2	chr4	54377067	54489838	117	0.754717	1.745456	18	UBCNA	7	2	5	1	1	6.76931780227548	0.755729286124819	7	HLAMP	5	2
IIICF_a2	chr4	54490116	54517575	54	0.75	1.660114	15	BCNA	6	3	3	1	1	6.37895018419167	0.751054340901787	6	HLAMP	3	3
IIICF_a2	chr4	54519579	54556958	61	0.773333	1.717554	18	UBCNA	7	2	5	1	1	6.63914048019312	0.774440568170787	7	HLAMP	5	2
IIICF_a2	chr4	54559614	54579014	30	0.737788	1.627776	15	BCNA	6	3	3	1	1	6.2369603367879	0.738813668950454	6	HLAMP	3	3
IIICF_a2	chr4	54581839	54639903	78	0.766667	1.846842	18	UBCNA	7	2	5	1	1	7.26410717877935	0.767654591374942	7	HLAMP	5	2
IIICF_a2	chr4	54640018	55059722	212	0.751923	1.6254	15	BCNA	6	3	3	1	1	6.22665276064306	0.753011437331223	6	HLAMP	3	3
IIICF_a2	chr4	55060533	55069228	21	0.807692	1.326744	10	ASCNA	5	1	4	1	1	5.05729695669392	0.809328771317329	5	HLAMP	4	1
IIICF_a2	chr4	55070450	55079614	16	0.816502	1.661232	13	ASCNA	6	1	5	1	1	6.38391625020366	0.817835765668674	6	HLAMP	5	1
IIICF_a2	chr4	55080051	55099041	48	0.753635	1.267891	10	ASCNA	5	1	4	1	1	4.85406664281311	0.755040703432314	5	HLAMP	4	1
IIICF_a2	chr4	55100489	55169183	28	0.754386	1.591055	15	BCNA	6	3	3	1	1	6.07953781991325	0.755511674682817	6	HLAMP	3	3
IIICF_a2	chr4	55170352	55339341	96	0.752551	1.716188	18	UBCNA	7	2	5	1	1	6.63283179766411	0.753575331114942	7	HLAMP	5	2
IIICF_a2	chr4	55341283	55362781	36	0.747727	1.634875	15	BCNA	6	3	3	1	1	6.26785858163032	0.748790272081837	6	HLAMP	3	3
IIICF_a2	chr4	55363759	55458042	66	0.755837	1.751204	18	UBCNA	7	2	5	1	1	6.79644938360439	0.756849678345987	7	HLAMP	5	2
IIICF_a2	chr4	55460920	55559563	155	0.769231	1.600529	13	ASCNA	6	1	5	1	1	6.11977001303811	0.770414532585773	6	HLAMP	5	1
IIICF_a2	chr4	55566075	55659843	104	0.754116	1.710558	18	UBCNA	7	2	5	1	1	6.60689337128603	0.755150725064836	7	HLAMP	5	2
IIICF_a2	chr4	55660168	55689495	43	0.781818	1.598322	13	ASCNA	6	1	5	1	1	6.11037417083249	0.783058769701665	6	HLAMP	5	1
IIICF_a2	chr4	55689755	55758677	67	0.732143	1.687331	18	UBCNA	7	2	5	1	1	6.5009462029991	0.733103659046941	7	HLAMP	5	2
IIICF_a2	chr4	55790393	55839848	37	0.756757	1.570459	15	BCNA	6	3	3	1	1	5.99298123126807	0.757909576158341	6	HLAMP	3	3
IIICF_a2	chr4	55840120	55885952	71	0.76	1.724204	18	UBCNA	7	2	5	1	1	6.66993805476265	0.761048677147496	7	HLAMP	5	2
IIICF_a2	chr4	55887383	56029834	121	0.767123	1.606842	13	ASCNA	6	1	5	1	1	6.14672579052296	0.768292116260266	6	HLAMP	5	1
IIICF_a2	chr4	56046659	56188287	28	0.775253	1.843697	18	UBCNA	7	2	5	1	1	7.24823046947485	0.776274622204889	7	HLAMP	5	2
IIICF_a2	chr4	56193150	56338953	178	0.765957	1.613699	13	ASCNA	6	1	5	1	1	6.17613833301723	0.767115469668336	6	HLAMP	5	1
IIICF_a2	chr4	56339751	56359724	40	0.754263	1.685919	18	UBCNA	7	2	5	1	1	6.49456036762581	0.755316231078097	7	HLAMP	5	2
IIICF_a2	chr4	56361429	56519282	218	0.758662	1.606871	15	BCNA	6	3	3	1	1	6.14684988952552	0.759794062176701	6	HLAMP	3	3
IIICF_a2	chr4	56519876	56808633	124	0.761953	1.722873	18	UBCNA	7	2	5	1	1	6.66376254026199	0.76301053346774	7	HLAMP	5	2
IIICF_a2	chr4	56810584	56969765	81	0.756098	1.655776	15	BCNA	6	3	3	1	1	6.35971753211399	0.757181324628736	6	HLAMP	3	3
IIICF_a2	chr4	57024889	58067413	609	0.666667	1.094209	8	BCNA	4	2	2	1	1	4.30045297332146	0.66770961908882	4	AMP	2	2
IIICF_a2	chr4	58072652	58159912	68	0.675192	1.245885	11	UBCNA	5	2	3	1	1	4.78018022766364	0.676177962179237	5	HLAMP	3	2
IIICF_a2	chr4	58170176	58834498	580	0.594595	0.916531	8	BCNA	4	2	2	1	1	3.79901998200124	0.595264864342231	4	AMP	2	2
IIICF_a2	chr4	58913471	59577435	803	0.64	0.256962	3	HET	2	1	1	NA	NA	2.39516433472284	0.64157247219976	2	NEUT	1	1
IIICF_a2	chr4	59582509	59727241	132	0.6	0.927053	8	BCNA	4	2	2	1	1	3.82702556316975	0.600702957216109	4	AMP	2	2
IIICF_a2	chr4	59800471	60838200	745	0.636364	0.28069	3	HET	2	1	1	NA	NA	2.43532944890976	0.637870372116789	2	NEUT	1	1
IIICF_a2	chr4	60839828	60859498	77	0.628571	0.443947	5	GAIN	3	1	2	1	1	2.73033523451517	0.629837826982041	3	GAIN	2	1
IIICF_a2	chr4	60862327	61488975	334	0.631579	0.215432	3	HET	2	1	1	NA	NA	2.32643571917165	0.633100548432147	2	NEUT	1	1
IIICF_a2	chr4	61500264	61609748	136	0.626786	0.403488	5	GAIN	3	1	2	1	1	2.65408532355965	0.628071128859975	3	GAIN	2	1
IIICF_a2	chr4	61610327	63239576	996	0.631579	0.272864	3	HET	2	1	1	NA	NA	2.42200906190219	0.633040507587513	2	NEUT	1	1
IIICF_a2	chr4	63240972	63289838	65	0.636364	0.407504	5	GAIN	3	1	2	1	1	2.66155872981559	0.637742332304276	3	GAIN	2	1
IIICF_a2	chr4	63302940	102816467	25737	0.631579	0.239086	3	HET	2	1	1	NA	NA	2.36533839913674	0.633075523551255	2	NEUT	1	1
IIICF_a2	chr4	102830140	103751929	435	1	-0.544436	1	DLOH	1	0	1	1	1	1.3628622951054	1	1	HETD	1	0
IIICF_a2	chr4	103808862	103808915	2	0.609848	-0.517598	3	HET	2	1	1	NA	NA	1.388957616691	0.611975616830333	2	NEUT	1	1
IIICF_a2	chr4	103923415	170275956	26933	1	-0.560615	1	DLOH	1	0	1	1	1	1.34736394420262	1	1	HETD	1	0
IIICF_a2	chr4	170281185	170281791	4	0.574353	-0.645454	3	HET	2	1	1	NA	NA	1.26887925715098	0.575929407363938	2	NEUT	1	1
IIICF_a2	chr4	170296776	175303330	1938	1	-0.596766	1	DLOH	1	0	1	1	1	1.31335549985569	1	1	HETD	1	0
IIICF_a2	chr4	175304385	175304800	17	0.658537	-0.546037	3	HET	2	1	1	NA	NA	1.36132088890819	0.66166999991988	2	NEUT	1	1
IIICF_a2	chr4	175307083	190191095	8479	1	-0.633692	1	DLOH	1	0	1	1	1	1.27948668308949	1	1	HETD	1	0
IIICF_a2	chr4	190198845	190202803	54	0.775641	-0.320064	3	HET	2	1	1	NA	NA	1.59671603931713	0.780285151573537	2	NEUT	1	1
IIICF_a2	chr4	190206469	190535042	91	1	-0.691642	1	DLOH	1	0	1	1	1	1.22805173805877	1	1	HETD	1	0
IIICF_a2	chr4	190539909	190673369	2607	0.784615	-0.360666	3	HET	2	1	1	NA	NA	1.55165927789009	0.789549596870367	2	NEUT	1	1
IIICF_a2	chr4	190673515	190673572	4	1	-0.639655	1	DLOH	1	0	1	1	1	1.27409821165013	1	1	HETD	1	0
IIICF_a2	chr4	190673614	190684454	197	0.770833	-0.639655	3	HET	2	1	1	NA	NA	1.27409821165013	0.77655158961085	2	NEUT	1	1
IIICF_a2	chr4	190684866	190801630	31	1	-0.588179	1	DLOH	1	0	1	1	1	1.32135657589163	1	1	HETD	1	0
IIICF_a2	chr4	190801736	190929666	56	0.58435	-0.379691	3	HET	2	1	1	NA	NA	1.53097924296957	0.585832197379142	2	NEUT	1	1
IIICF_a2	chr5	78650	3799458	3280	0.653846	0.269246	3	HET	2	1	1	NA	NA	2.41587536022446	0.655559175840571	2	NEUT	1	1
IIICF_a2	chr5	3800097	6441811	1727	0.666667	0.371942	5	GAIN	3	1	2	1	1	2.59609906557746	0.668394104493048	3	GAIN	2	1
IIICF_a2	chr5	6445422	6799937	373	0.642857	0.29651	3	HET	2	1	1	NA	NA	2.46247784641976	0.644417700071468	2	NEUT	1	1
IIICF_a2	chr5	6800254	7749319	500	0.666667	0.363818	5	GAIN	3	1	2	1	1	2.58137011885986	0.668403959116323	3	GAIN	2	1
IIICF_a2	chr5	7750019	7888291	103	0.64	0.22095	3	HET	2	1	1	NA	NA	2.33545396946124	0.641612675471004	2	NEUT	1	1
IIICF_a2	chr5	7890211	7929390	103	0.666667	0.348008	5	GAIN	3	1	2	1	1	2.55294300168293	0.668423300221979	3	GAIN	2	1
IIICF_a2	chr5	7929939	7999970	125	0.625	0.266711	3	HET	2	1	1	NA	NA	2.41158685568631	0.626394432067375	2	NEUT	1	1
IIICF_a2	chr5	8000181	9521427	1347	0.655172	0.406421	5	GAIN	3	1	2	1	1	2.65954131746991	0.656741628489233	3	GAIN	2	1
IIICF_a2	chr5	9535448	9549459	35	0.705882	0.143027	3	HET	2	1	1	NA	NA	2.21124277486356	0.708386795118501	2	NEUT	1	1
IIICF_a2	chr5	9550333	10127437	558	0.652174	0.395524	5	GAIN	3	1	2	1	1	2.63932644429558	0.653725092164696	3	GAIN	2	1
IIICF_a2	chr5	10131554	10667969	381	0.652174	0.279675	3	HET	2	1	1	NA	NA	2.43359776877171	0.653856216601427	2	NEUT	1	1
IIICF_a2	chr5	10694602	13979397	1624	0.65625	0.416282	5	GAIN	3	1	2	1	1	2.67796639110721	0.657819658443062	3	GAIN	2	1
IIICF_a2	chr5	13980236	14099697	94	0.66092	0.275388	3	HET	2	1	1	NA	NA	2.42629719090736	0.662704252381685	2	NEUT	1	1
IIICF_a2	chr5	14101038	16493068	1116	0.666667	0.391084	5	GAIN	3	1	2	1	1	2.63113354284956	0.668371107483537	3	GAIN	2	1
IIICF_a2	chr5	16532973	17301303	520	0.652174	0.270989	3	HET	2	1	1	NA	NA	2.41882839914641	0.653866488218374	2	NEUT	1	1
IIICF_a2	chr5	17318720	21599678	3266	0.652174	0.433348	5	GAIN	3	1	2	1	1	2.71015295523407	0.653684556280566	3	GAIN	2	1
IIICF_a2	chr5	21600314	21679253	75	0.551724	0.885502	8	BCNA	4	2	2	1	1	3.7176119172229	0.552098298690767	4	AMP	2	2
IIICF_a2	chr5	21680033	23428752	846	0.642857	0.398013	5	GAIN	3	1	2	1	1	2.64393030800034	0.644310589506224	3	GAIN	2	1
IIICF_a2	chr5	23435891	23729689	224	0.661905	0.278189	3	HET	2	1	1	NA	NA	2.43106471729785	0.663696653396815	2	NEUT	1	1
IIICF_a2	chr5	23730738	25829965	2241	0.652174	0.394613	5	GAIN	3	1	2	1	1	2.63764336669262	0.65372608191506	3	GAIN	2	1
IIICF_a2	chr5	25840136	25960030	176	0.636364	0.286049	3	HET	2	1	1	NA	NA	2.44449260350627	0.637864725496887	2	NEUT	1	1
IIICF_a2	chr5	25962208	29419295	2352	0.647059	0.40761	5	GAIN	3	1	2	1	1	2.66175626798965	0.648545324305154	3	GAIN	2	1
IIICF_a2	chr5	29460048	29469936	30	0.66092	0.103393	3	HET	2	1	1	NA	NA	2.15059292143909	0.662932992090876	2	NEUT	1	1
IIICF_a2	chr5	29470186	31679565	1559	0.653846	0.432512	5	GAIN	3	1	2	1	1	2.708567370385	0.655374047390004	3	GAIN	2	1
IIICF_a2	chr5	31680821	32640161	492	0.666667	0.274014	3	HET	2	1	1	NA	NA	2.4239619145756	0.668516754459257	2	NEUT	1	1
IIICF_a2	chr5	32657124	40799923	4723	0.653846	0.459004	5	GAIN	3	1	2	1	1	2.75926243310025	0.65534597305487	3	GAIN	2	1
IIICF_a2	chr5	40810426	40969536	52	0.630604	0.217154	3	HET	2	1	1	NA	NA	2.32924633923114	0.632112451368268	2	NEUT	1	1
IIICF_a2	chr5	40971249	43126528	571	0.666667	0.447959	5	GAIN	3	1	2	1	1	2.73801352576726	0.668304586636574	3	GAIN	2	1
IIICF_a2	chr5	43130325	43279572	69	0.6875	0.221975	3	HET	2	1	1	NA	NA	2.33713296297234	0.689658281598505	2	NEUT	1	1
IIICF_a2	chr5	43281856	53299435	2356	0.652174	0.493058	5	GAIN	3	1	2	1	1	2.82581060221486	0.653622730698587	3	GAIN	2	1
IIICF_a2	chr5	53299959	76419668	10817	0.583333	-0.039321	3	HET	2	1	1	NA	NA	1.94550233638914	0.584485326413168	2	NEUT	1	1
IIICF_a2	chr5	76420420	77147863	396	0.65	0.510235	5	GAIN	3	1	2	1	1	2.85997854351518	0.65141097312179	3	GAIN	2	1
IIICF_a2	chr5	77172875	180698428	57941	0.583333	-0.085327	3	HET	2	1	1	NA	NA	1.88359676011938	0.584523198335741	2	NEUT	1	1
IIICF_a2	chr6	205800	283712	107	0.608696	-0.30453	3	HET	2	1	1	NA	NA	1.61429256050195	0.610507430073781	2	NEUT	1	1
IIICF_a2	chr6	283786	379602	146	1	-0.784767	1	DLOH	1	0	1	1	1	1.1496043892398	1	1	HETD	1	0
IIICF_a2	chr6	380253	57369993	33399	0.588235	-0.105641	3	HET	2	1	1	NA	NA	1.85688430684805	0.589513339771417	2	NEUT	1	1
IIICF_a2	chr6	57370012	57440026	1563	0.652778	0.372642	5	GAIN	3	1	2	1	1	2.5973720626097	0.654360402324185	3	GAIN	2	1
IIICF_a2	chr6	57440098	57459956	507	0.653846	0.281483	3	HET	2	1	1	NA	NA	2.43668322533945	0.65554454630997	2	NEUT	1	1
IIICF_a2	chr6	57460010	57469964	269	0.659091	0.474405	5	GAIN	3	1	2	1	1	2.78916450795856	0.660625481787243	3	GAIN	2	1
IIICF_a2	chr6	57470017	57489989	577	0.652778	0.310187	3	HET	2	1	1	NA	NA	2.48618982306989	0.654431167248337	2	NEUT	1	1
IIICF_a2	chr6	57490031	57529636	1205	0.649351	0.392904	5	GAIN	3	1	2	1	1	2.63448884516586	0.650876113015562	3	GAIN	2	1
IIICF_a2	chr6	57530394	57549850	761	0.662162	0.274845	3	HET	2	1	1	NA	NA	2.42537403205473	0.663960707830431	2	NEUT	1	1
IIICF_a2	chr6	57549967	64179874	1636	0.655172	0.366576	5	GAIN	3	1	2	1	1	2.58636112227523	0.656786040585532	3	GAIN	2	1
IIICF_a2	chr6	64182611	64199846	38	0.704167	0.200556	3	HET	2	1	1	NA	NA	2.30229452137798	0.706552695019904	2	NEUT	1	1
IIICF_a2	chr6	64200636	73649583	6104	0.666667	0.509384	5	GAIN	3	1	2	1	1	2.85827616626979	0.668235684794516	3	GAIN	2	1
IIICF_a2	chr6	73715880	73908986	160	0.75	0.869457	7	ASCNA	4	1	3	1	1	3.6761978487236	0.751829495681793	4	AMP	3	1
IIICF_a2	chr6	73920165	74239702	183	0.733333	0.670777	5	GAIN	3	1	2	1	1	3.19978453442276	0.73529475914827	3	GAIN	2	1
