Sample	Chromosome	Start_Position.bp.	End_Position.bp.	Length.snp.	Median_Ratio	Median_logR	TITAN_state	TITAN_call	Copy_Number	MinorCN	MajorCN	Clonal_Cluster	Cellular_Prevalence	logR_Copy_Number	Corrected_Ratio	Corrected_Copy_Number	Corrected_Call	Corrected_MajorCN	Corrected_MinorCN
JFCF_6_T_1_F	chr10	26940841	38250206	5779	1	-0.975207	1	DLOH	1	0	1	1	1	0.993905873552362	1	1	HETD	1	0
JFCF_6_T_1_F	chr10	43262616	49879717	4263	0.592593	-0.105719	3	HET	2	1	1	NA	NA	1.85531419322408	0.594972670727812	2	NEUT	1	1
JFCF_6_T_1_F	chr10	49880385	49889274	16	0.59233	0.418546	5	GAIN	3	1	2	1	1	2.68920850751128	0.593967097476319	3	GAIN	2	1
JFCF_6_T_1_F	chr10	49890693	58940106	6336	0.571429	-0.06897	3	HET	2	1	1	NA	NA	1.90441085522281	0.573217422403969	2	NEUT	1	1
JFCF_6_T_1_F	chr10	58940610	58940979	27	0.896552	-0.15709	2	NLOH	2	0	2	1	1	1.78874515524743	0.907122799951336	2	NEUT	2	0
JFCF_6_T_1_F	chr10	58952665	69449238	9061	0.571429	-0.004912	3	HET	2	1	1	NA	NA	1.99304003185464	0.573137892438389	2	NEUT	1	1
JFCF_6_T_1_F	chr10	69482437	69485607	4	0.546921	1.209997	11	UBCNA	5	2	3	1	1	4.6893675446879	0.547398099724777	5	HLAMP	3	2
JFCF_6_T_1_F	chr10	69485653	69485653	1	0.971338	1.209997	9	ALOH	5	0	5	1	1	4.6893675446879	0.976130635069098	5	HLAMP	5	0
JFCF_6_T_1_F	chr10	69517922	104629465	20270	0.571429	0.004899	3	HET	2	1	1	NA	NA	2.00696519107375	0.5731260354319	2	NEUT	1	1
JFCF_6_T_1_F	chr10	104631177	104674516	62	0.578784	0.302199	5	GAIN	3	1	2	1	1	2.47715580215919	0.580300494655979	3	GAIN	2	1
JFCF_6_T_1_F	chr10	104677887	135429761	24835	0.571429	-0.070643	3	HET	2	1	1	NA	NA	1.90214845138624	0.573219549542735	2	NEUT	1	1
JFCF_6_T_1_F	chr11	190010	195431	55	0.666667	-0.657227	3	HET	2	1	1	NA	NA	1.25074473344448	0.673020852302824	2	NEUT	1	1
JFCF_6_T_1_F	chr11	201212	1016869	548	1	-0.970084	1	DLOH	1	0	1	1	1	0.997611120234797	1	1	HETD	1	0
JFCF_6_T_1_F	chr11	1016894	1017029	8	0.63708	-1.155973	3	HET	2	1	1	NA	NA	0.871242681389024	0.64458224309984	2	NEUT	1	1
JFCF_6_T_1_F	chr11	1017069	1017384	18	0.683004	-1.155973	1	DLOH	1	0	1	1	1	0.871242681389024	0.693019614941955	1	HETD	1	0
JFCF_6_T_1_F	chr11	1017421	1017746	10	0.574879	-1.155973	3	HET	2	1	1	NA	NA	0.871242681389024	0.578977048300795	2	NEUT	1	1
JFCF_6_T_1_F	chr11	1017756	48343993	26623	1	-0.991897	1	DLOH	1	0	1	1	1	0.98192556184349	1	1	HETD	1	0
JFCF_6_T_1_F	chr11	48344015	48344146	12	0.527778	-1.018298	3	HET	2	1	1	NA	NA	0.963255319526417	0.529153041283782	2	NEUT	1	1
JFCF_6_T_1_F	chr11	48344191	48352412	352	0.6	-1.018298	1	DLOH	1	0	1	1	1	0.963255319526417	0.604950109020744	1	HETD	1	0
JFCF_6_T_1_F	chr11	48352470	48352864	17	0.560976	-0.987696	3	HET	2	1	1	NA	NA	0.984928057671078	0.56392796090839	2	NEUT	1	1
JFCF_6_T_1_F	chr11	48352931	48356216	141	0.608696	-0.987696	1	DLOH	1	0	1	1	1	0.984928057671078	0.613958174345618	1	HETD	1	0
JFCF_6_T_1_F	chr11	48356282	48356757	24	0.538462	-0.987696	3	HET	2	1	1	NA	NA	0.984928057671078	0.540324016538614	2	NEUT	1	1
JFCF_6_T_1_F	chr11	48356770	48357522	39	0.583333	-0.987696	1	DLOH	1	0	1	1	1	0.984928057671078	0.587367304617864	1	HETD	1	0
JFCF_6_T_1_F	chr11	48357629	48358136	18	0.516685	-0.987696	3	HET	2	1	1	NA	NA	0.984928057671078	0.517492751701595	2	NEUT	1	1
JFCF_6_T_1_F	chr11	48358152	48895946	682	0.642857	-0.996705	1	DLOH	1	0	1	1	1	0.978499949238919	0.649818404957451	1	HETD	1	0
JFCF_6_T_1_F	chr11	48896457	48896457	1	0.637755	-0.728513	3	HET	2	1	1	NA	NA	1.18814654190295	0.643283324697584	2	NEUT	1	1
JFCF_6_T_1_F	chr11	48896628	50643892	767	1	-1.132585	1	DLOH	1	0	1	1	1	0.886261077410248	1	1	HETD	1	0
JFCF_6_T_1_F	chr11	55670119	86008468	19023	0.571429	-0.036259	3	HET	2	1	1	NA	NA	1.94917729890801	0.573176347992279	2	NEUT	1	1
JFCF_6_T_1_F	chr11	86010681	86017797	14	0.568323	0.458573	5	GAIN	3	1	2	1	1	2.76620563945896	0.569500710765968	3	GAIN	2	1
JFCF_6_T_1_F	chr11	86030460	129539589	28869	0.571429	-0.020744	3	HET	2	1	1	NA	NA	1.97076776808519	0.573157205167041	2	NEUT	1	1
JFCF_6_T_1_F	chr11	129540016	129549483	24	0.580128	1.079015	8	BCNA	4	2	2	1	1	4.2782373107136	0.581021049665041	4	AMP	2	2
JFCF_6_T_1_F	chr11	129551393	134939568	4281	0.571429	-0.130879	3	HET	2	1	1	NA	NA	1.82241444256182	0.573297889403145	2	NEUT	1	1
JFCF_6_T_1_F	chr12	260214	48018527	31157	0.571429	0.014542	3	HET	2	1	1	NA	NA	2.02074449092636	0.573114463478998	2	NEUT	1	1
JFCF_6_T_1_F	chr12	48020152	48027810	7	0.568966	0.601687	5	GAIN	3	1	2	1	1	3.05965503546615	0.570040777964031	3	GAIN	2	1
JFCF_6_T_1_F	chr12	48031385	50926485	1554	0.566667	0.089576	3	HET	2	1	1	NA	NA	2.13116922973061	0.568158588942834	2	NEUT	1	1
JFCF_6_T_1_F	chr12	50930475	50939807	13	0.529412	0.446336	5	GAIN	3	1	2	1	1	2.74243906162941	0.529923380014508	3	GAIN	2	1
JFCF_6_T_1_F	chr12	50940983	56889139	3995	0.571429	0.031125	3	HET	2	1	1	NA	NA	2.04465710603795	0.573094751694886	2	NEUT	1	1
JFCF_6_T_1_F	chr12	56901210	56936264	41	0.5625	0.32821	5	GAIN	3	1	2	1	1	2.52309008647636	0.563681145609907	3	GAIN	2	1
JFCF_6_T_1_F	chr12	56952552	59919033	1829	0.571429	0.029297	3	HET	2	1	1	NA	NA	2.04200763820378	0.573096912977465	2	NEUT	1	1
JFCF_6_T_1_F	chr12	59920382	59930050	27	0.571429	0.603417	5	GAIN	3	1	2	1	1	3.06338341717578	0.572540806971581	3	GAIN	2	1
JFCF_6_T_1_F	chr12	59931369	104699434	30221	0.571429	0.028192	3	HET	2	1	1	NA	NA	2.04040769981469	0.573098220832754	2	NEUT	1	1
JFCF_6_T_1_F	chr12	104700380	104729267	27	0.586207	0.373322	5	GAIN	3	1	2	1	1	2.60474623202116	0.587785095543605	3	GAIN	2	1
JFCF_6_T_1_F	chr12	104730444	133812415	21836	0.571429	-0.066735	3	HET	2	1	1	NA	NA	1.90743735012554	0.573214584747839	2	NEUT	1	1
JFCF_6_T_1_F	chr13	20140766	20344522	7	1	-0.887276	1	DLOH	1	0	1	1	1	1.05936430896564	1	1	HETD	1	0
JFCF_6_T_1_F	chr13	20370494	20371378	29	0.774194	-0.544781	3	HET	2	1	1	NA	NA	1.35599463943418	0.78383575639318	2	NEUT	1	1
JFCF_6_T_1_F	chr13	20394307	31707943	7098	1	-0.983295	1	DLOH	1	0	1	1	1	0.988082886818061	1	1	HETD	1	0
JFCF_6_T_1_F	chr13	31756900	47979710	10152	0.612903	0.399542	5	GAIN	3	1	2	1	1	2.65339303469393	0.614931897360412	3	GAIN	2	1
JFCF_6_T_1_F	chr13	47980203	48009778	91	0.611111	0.239291	3	HET	2	1	1	NA	NA	2.36942728957319	0.613346989965091	2	NEUT	1	1
JFCF_6_T_1_F	chr13	48012654	48628629	584	0.612903	0.322419	5	GAIN	3	1	2	1	1	2.51279165004223	0.615045422800607	3	GAIN	2	1
JFCF_6_T_1_F	chr13	48640373	48649026	17	0.590909	0.119848	3	HET	2	1	1	NA	NA	2.17737099278408	0.59289981373156	2	NEUT	1	1
JFCF_6_T_1_F	chr13	48652099	53411519	2568	0.607143	0.385767	5	GAIN	3	1	2	1	1	2.62772562437118	0.609087195646337	3	GAIN	2	1
JFCF_6_T_1_F	chr13	53465777	53558303	94	0.607919	0.1542	3	HET	2	1	1	NA	NA	2.23098751425107	0.610225518554698	2	NEUT	1	1
JFCF_6_T_1_F	chr13	53561045	53629939	86	0.6	0.284554	5	GAIN	3	1	2	1	1	2.44646363818493	0.601949025022095	3	GAIN	2	1
JFCF_6_T_1_F	chr13	53630052	53739910	118	0.597297	0.223137	3	HET	2	1	1	NA	NA	2.34251363275138	0.599277493870423	2	NEUT	1	1
JFCF_6_T_1_F	chr13	53740264	53795456	79	0.62963	0.29286	5	GAIN	3	1	2	1	1	2.46086455053907	0.632141736003236	3	GAIN	2	1
JFCF_6_T_1_F	chr13	53797140	54041666	222	0.612903	0.198528	3	HET	2	1	1	NA	NA	2.3020882489639	0.615241512490409	2	NEUT	1	1
JFCF_6_T_1_F	chr13	54049003	54407331	176	0.602326	0.319949	5	GAIN	3	1	2	1	1	2.50841168102814	0.60427110640089	3	GAIN	2	1
JFCF_6_T_1_F	chr13	54428335	54560555	43	0.608696	0.169731	3	HET	2	1	1	NA	NA	2.25565052000619	0.610993724364385	2	NEUT	1	1
JFCF_6_T_1_F	chr13	54562112	55030254	294	0.611111	0.304794	5	GAIN	3	1	2	1	1	2.48170135786586	0.613245832068212	3	GAIN	2	1
JFCF_6_T_1_F	chr13	55030989	55087964	98	0.615385	0.199097	3	HET	2	1	1	NA	NA	2.30301518295645	0.61777395920301	2	NEUT	1	1
JFCF_6_T_1_F	chr13	55088792	55380182	135	0.625	0.268782	5	GAIN	3	1	2	1	1	2.41934534750345	0.627463589402081	3	GAIN	2	1
JFCF_6_T_1_F	chr13	55380943	55516057	96	0.611264	0.22067	3	HET	2	1	1	NA	NA	2.33842990458316	0.613532749217984	2	NEUT	1	1
JFCF_6_T_1_F	chr13	55522372	56605462	202	0.617647	0.289557	5	GAIN	3	1	2	1	1	2.45512788968292	0.619931877480263	3	GAIN	2	1
JFCF_6_T_1_F	chr13	56620786	56649850	38	0.635328	0.099733	3	HET	2	1	1	NA	NA	2.14656311362991	0.638334077556991	2	NEUT	1	1
JFCF_6_T_1_F	chr13	56655537	57589704	560	0.62069	0.28609	5	GAIN	3	1	2	1	1	2.44912050466917	0.623039726489501	3	GAIN	2	1
JFCF_6_T_1_F	chr13	57590001	57649809	95	0.613636	0.136297	3	HET	2	1	1	NA	NA	2.20288528532646	0.616095689210538	2	NEUT	1	1
JFCF_6_T_1_F	chr13	57650264	62519918	2353	0.613636	0.305179	5	GAIN	3	1	2	1	1	2.48237644344246	0.615818752411579	3	GAIN	2	1
JFCF_6_T_1_F	chr13	62520077	62529499	28	0.596875	0.158928	3	HET	2	1	1	NA	NA	2.23846742018271	0.598938560079484	2	NEUT	1	1
JFCF_6_T_1_F	chr13	62541333	63596017	1035	0.606061	0.386171	5	GAIN	3	1	2	1	1	2.62847492763899	0.60798501325102	3	GAIN	2	1
JFCF_6_T_1_F	chr13	63602646	63603943	46	0.779514	0.133739	3	HET	2	1	1	NA	NA	2.19889840611114	0.785575143702444	2	NEUT	1	1
JFCF_6_T_1_F	chr13	63603996	63607975	21	0.916667	0.133739	2	NLOH	2	0	2	1	1	2.19889840611114	0.925702248907268	2	NEUT	2	0
JFCF_6_T_1_F	chr13	63607996	63648938	1194	0.597392	-0.266793	3	HET	2	1	1	NA	NA	1.65427980260186	0.600199181524944	2	NEUT	1	1
JFCF_6_T_1_F	chr13	63653033	68099687	3509	0.613636	0.382282	5	GAIN	3	1	2	1	1	2.6212706608055	0.615703094119425	3	GAIN	2	1
JFCF_6_T_1_F	chr13	68100089	68109883	34	0.574275	0.186868	3	HET	2	1	1	NA	NA	2.28317371591172	0.57582617174113	2	NEUT	1	1
JFCF_6_T_1_F	chr13	68111229	69539635	869	0.605263	0.302092	5	GAIN	3	1	2	1	1	2.47696855007941	0.607289335862922	3	GAIN	2	1
JFCF_6_T_1_F	chr13	69540375	69649652	128	0.602632	0.197377	3	HET	2	1	1	NA	NA	2.30021432058148	0.604759505390571	2	NEUT	1	1
JFCF_6_T_1_F	chr13	69652385	70149541	428	0.618347	0.298337	5	GAIN	3	1	2	1	1	2.47040601485875	0.620631257698648	3	GAIN	2	1
JFCF_6_T_1_F	chr13	70150726	70220096	75	0.607143	0.247284	3	HET	2	1	1	NA	NA	2.38285602808412	0.609286987155942	2	NEUT	1	1
JFCF_6_T_1_F	chr13	70222790	74909648	3469	0.608696	0.34798	5	GAIN	3	1	2	1	1	2.55856119961236	0.610721694424719	3	GAIN	2	1
JFCF_6_T_1_F	chr13	74910046	74928838	53	0.6	0.187326	3	HET	2	1	1	NA	NA	2.28391379017689	0.602087740293428	2	NEUT	1	1
JFCF_6_T_1_F	chr13	74931334	110959717	27850	0.613636	0.387731	5	GAIN	3	1	2	1	1	2.63137024711048	0.61569516030795	3	GAIN	2	1
JFCF_6_T_1_F	chr13	110960685	110970108	29	0.583333	0.151067	3	HET	2	1	1	NA	NA	2.22604445568869	0.585118004697984	2	NEUT	1	1
JFCF_6_T_1_F	chr13	110973521	111589278	858	0.622222	0.365314	5	GAIN	3	1	2	1	1	2.59006412343759	0.62447206492534	3	GAIN	2	1
JFCF_6_T_1_F	chr13	111590169	111599452	20	0.569048	0.102365	3	HET	2	1	1	NA	NA	2.15056986818094	0.570578924336764	2	NEUT	1	1
JFCF_6_T_1_F	chr13	111612131	112039822	482	0.625	0.326889	5	GAIN	3	1	2	1	1	2.52073724281322	0.627364496170744	3	GAIN	2	1
JFCF_6_T_1_F	chr13	112041549	112988707	791	0.625	0.166555	3	HET	2	1	1	NA	NA	2.25058545898709	0.627648321366462	2	NEUT	1	1
JFCF_6_T_1_F	chr13	112992192	113429326	384	0.619048	0.332053	5	GAIN	3	1	2	1	1	2.52994714743886	0.621291710576361	3	GAIN	2	1
JFCF_6_T_1_F	chr13	113430404	113469892	39	0.555556	0.188814	3	HET	2	1	1	NA	NA	2.28631984586818	0.556714644389642	2	NEUT	1	1
JFCF_6_T_1_F	chr13	113471486	114509986	1084	0.617647	0.334655	5	GAIN	3	1	2	1	1	2.53460027456583	0.619860235152933	3	GAIN	2	1
JFCF_6_T_1_F	chr13	114510245	114519894	41	0.617647	0.179848	3	HET	2	1	1	NA	NA	2.27185956903776	0.620116195940962	2	NEUT	1	1
JFCF_6_T_1_F	chr13	114520997	114839484	279	0.611111	0.355582	5	GAIN	3	1	2	1	1	2.57233053613727	0.613170616976928	3	GAIN	2	1
JFCF_6_T_1_F	chr13	114860226	114879093	25	0.631579	0.0908	3	HET	2	1	1	NA	NA	2.13301857813858	0.634520359601972	2	NEUT	1	1
JFCF_6_T_1_F	chr13	114880916	115093704	206	0.618347	0.397247	5	GAIN	3	1	2	1	1	2.64909965355617	0.620477174284177	3	GAIN	2	1
JFCF_6_T_1_F	chr14	20210007	35337904	11501	0.567568	0.015766	3	HET	2	1	1	NA	NA	2.0225001138911	0.569160974006801	2	NEUT	1	1
JFCF_6_T_1_F	chr14	35341527	35369831	50	0.571429	0.328336	5	GAIN	3	1	2	1	1	2.52331461864898	0.57277876867913	3	GAIN	2	1
JFCF_6_T_1_F	chr14	35371679	91418457	38431	0.571429	-0.002336	3	HET	2	1	1	NA	NA	1.99668709260328	0.573134771050687	2	NEUT	1	1
JFCF_6_T_1_F	chr14	91418983	91419128	14	0.9518	0.110405	2	NLOH	2	0	2	1	1	2.16285471372523	0.961760360541848	2	NEUT	2	0
JFCF_6_T_1_F	chr14	91419557	93148143	1695	0.571429	-0.006937	3	HET	2	1	1	NA	NA	1.99017763645868	0.573140350272181	2	NEUT	1	1
JFCF_6_T_1_F	chr14	93150466	93157065	7	0.6	0.548639	5	GAIN	3	1	2	1	1	2.94747313072021	0.601617731064881	3	GAIN	2	1
JFCF_6_T_1_F	chr14	93163820	101149937	7504	0.571429	-0.109918	3	HET	2	1	1	NA	NA	1.84978352713426	0.573270237631259	2	NEUT	1	1
JFCF_6_T_1_F	chr14	101150729	102379681	1007	0.675	0.520452	5	GAIN	3	1	2	1	1	2.88952252146593	0.677887806867511	3	GAIN	2	1
JFCF_6_T_1_F	chr14	102380136	107024951	4189	0.586207	-0.008375	3	HET	2	1	1	NA	NA	1.98814742052428	0.58827452194457	2	NEUT	1	1
JFCF_6_T_1_F	chr14	107024981	107026255	13	0.928571	0.072296	2	NLOH	2	0	2	1	1	2.10522752501633	0.938277885811468	2	NEUT	2	0
JFCF_6_T_1_F	chr14	107026317	107268495	1823	0.677419	-0.107592	3	HET	2	1	1	NA	NA	1.85284520330412	0.681984803004011	2	NEUT	1	1
JFCF_6_T_1_F	chr15	21910133	61189609	24812	0.571429	0.001013	3	HET	2	1	1	NA	NA	2.00143830152081	0.573130721725448	2	NEUT	1	1
JFCF_6_T_1_F	chr15	61190011	61197157	12	0.552727	-1.043435	1	DLOH	1	0	1	1	1	0.945793672127572	0.555385231732002	1	HETD	1	0
JFCF_6_T_1_F	chr15	61200750	65997046	3140	0.571429	0.026709	3	HET	2	1	1	NA	NA	2.03826237721541	0.573099977729813	2	NEUT	1	1
JFCF_6_T_1_F	chr15	66000267	66018993	39	0.545455	0.374861	5	GAIN	3	1	2	1	1	2.60757722907063	0.546286190674814	3	GAIN	2	1
JFCF_6_T_1_F	chr15	66020614	102399429	24891	0.571429	-0.034129	3	HET	2	1	1	NA	NA	1.95212764664931	0.573173707138229	2	NEUT	1	1
JFCF_6_T_1_F	chr16	90024	24709089	20423	0.571429	-0.037291	3	HET	2	1	1	NA	NA	1.94774940039231	0.57317762897617	2	NEUT	1	1
JFCF_6_T_1_F	chr16	24710690	24719617	41	0.571429	0.326002	5	GAIN	3	1	2	1	1	2.51915860853851	0.572780995475116	3	GAIN	2	1
JFCF_6_T_1_F	chr16	24723166	33970893	6292	0.596491	-0.130323	3	HET	2	1	1	NA	NA	1.8231352976852	0.599014620738947	2	NEUT	1	1
JFCF_6_T_1_F	chr16	33970988	33970988	1	0.919643	-0.362907	1	DLOH	1	0	1	1	1	1.54458761860659	0.932597588249212	1	HETD	1	0
JFCF_6_T_1_F	chr16	33971031	33974818	68	0.643246	-0.362907	3	HET	2	1	1	NA	NA	1.54458761860659	0.647668075307694	2	NEUT	1	1
JFCF_6_T_1_F	chr16	33975009	33975749	5	0.742765	-0.362907	5	GAIN	3	1	2	1	1	1.54458761860659	0.750259276364243	3	GAIN	2	1
JFCF_6_T_1_F	chr16	33975946	67578396	15025	0.571429	-0.087363	3	HET	2	1	1	NA	NA	1.87968148453416	0.573240951156548	2	NEUT	1	1
JFCF_6_T_1_F	chr16	67584891	84098815	14310	0.657895	0.514797	5	GAIN	3	1	2	1	1	2.87803195598551	0.660510947030043	3	GAIN	2	1
JFCF_6_T_1_F	chr16	84100602	84109997	19	0.609756	-0.886548	3	HET	2	1	1	NA	NA	1.05992307793766	0.614693534040028	2	NEUT	1	1
JFCF_6_T_1_F	chr16	84112158	87568201	3516	0.65625	0.51101	5	GAIN	3	1	2	1	1	2.87036217819214	0.658845610409101	3	GAIN	2	1
JFCF_6_T_1_F	chr16	87575332	90149922	1810	1	-0.967004	1	DLOH	1	0	1	1	1	0.999845093731978	1	1	HETD	1	0
JFCF_6_T_1_F	chr17	1665	41380777	25859	0.576923	-0.007912	3	HET	2	1	1	NA	NA	1.98880087835816	0.578767255512546	2	NEUT	1	1
JFCF_6_T_1_F	chr17	41381934	41382468	3	0.810127	-0.009735	5	GAIN	3	1	2	1	1	1.98622918861307	0.817572029076583	3	GAIN	2	1
JFCF_6_T_1_F	chr17	41401810	45819587	1230	0.571429	0.085947	3	HET	2	1	1	NA	NA	2.12569536652043	0.573031247948359	2	NEUT	1	1
JFCF_6_T_1_F	chr17	45820707	45829194	14	0.60101	0.431328	5	GAIN	3	1	2	1	1	2.71356456725077	0.602784926572577	3	GAIN	2	1
JFCF_6_T_1_F	chr17	45830948	48099946	1932	0.571429	0.074294	3	HET	2	1	1	NA	NA	2.10821117260746	0.573044535997578	2	NEUT	1	1
JFCF_6_T_1_F	chr17	48100584	48109168	42	0.555556	0.371579	5	GAIN	3	1	2	1	1	2.60154362095755	0.556574253794018	3	GAIN	2	1
JFCF_6_T_1_F	chr17	48111271	80469511	24748	0.571429	0.013331	3	HET	2	1	1	NA	NA	2.01900897951292	0.573115912279441	2	NEUT	1	1
JFCF_6_T_1_F	chr17	80471266	80479328	16	0.567424	0.466291	5	GAIN	3	1	2	1	1	2.78129946092619	0.568579907129098	3	GAIN	2	1
JFCF_6_T_1_F	chr17	80480041	81102135	645	0.571429	-0.019745	3	HET	2	1	1	NA	NA	1.97216593592639	0.573155979955286	2	NEUT	1	1
JFCF_6_T_1_F	chr18	130168	27680088	15449	0.571429	0.006579	3	HET	2	1	1	NA	NA	2.00935919540112	0.573124013538465	2	NEUT	1	1
JFCF_6_T_1_F	chr18	27717694	27717765	11	0.931034	0.016768	2	NLOH	2	0	2	1	1	2.02393842421879	0.941188777525217	2	NEUT	2	0
JFCF_6_T_1_F	chr18	28076288	32369221	2441	0.571429	-0.022228	3	HET	2	1	1	NA	NA	1.96869259654207	0.573159026844122	2	NEUT	1	1
JFCF_6_T_1_F	chr18	32378188	35577756	1620	1	-1.019651	1	DLOH	1	0	1	1	1	0.962307678320144	1	1	HETD	1	0
JFCF_6_T_1_F	chr18	35583758	37039928	537	0.571429	-0.101532	3	HET	2	1	1	NA	NA	1.86084510515442	0.573259292607595	2	NEUT	1	1
JFCF_6_T_1_F	chr18	37173101	50946260	6991	1	-1.007675	1	DLOH	1	0	1	1	1	0.970726631212695	1	1	HETD	1	0
JFCF_6_T_1_F	chr18	50953078	50959356	4	1	2.998955	20	ALOH	8	0	8	1	1	16.3219138902842	1	16	HLAMP	16	0
JFCF_6_T_1_F	chr18	50960222	77832175	15986	1	-0.98442	1	DLOH	1	0	1	1	1	0.987275521799928	1	1	HETD	1	0
JFCF_6_T_1_F	chr19	260301	2549740	1985	1	0.032757	2	NLOH	2	0	2	1	1	2.04702533337703	1	2	NEUT	2	0
JFCF_6_T_1_F	chr19	2550038	2559841	25	1	0.383035	4	ALOH	3	0	3	1	1	2.62266405719672	1	3	GAIN	3	0
JFCF_6_T_1_F	chr19	2560423	4030626	1338	1	0.011884	2	NLOH	2	0	2	1	1	2.01693716057422	1	2	NEUT	2	0
JFCF_6_T_1_F	chr19	4035786	4036192	4	0.603641	0.20066	3	HET	2	1	1	NA	NA	2.30556328277504	0.605784437021047	2	NEUT	1	1
JFCF_6_T_1_F	chr19	4037525	6839313	2319	1	-0.002793	2	NLOH	2	0	2	1	1	1.99603960385757	1	2	NEUT	2	0
JFCF_6_T_1_F	chr19	6840554	6849906	12	1	0.511913	4	ALOH	3	0	3	1	1	2.8721891886119	1	3	GAIN	3	0
JFCF_6_T_1_F	chr19	6850767	6948542	290	1	-0.023698	2	NLOH	2	0	2	1	1	1.96663910548695	1	2	NEUT	2	0
JFCF_6_T_1_F	chr19	6949133	6949137	2	0.590323	-0.00435	3	HET	2	1	1	NA	NA	1.99383514743228	0.592483057371965	2	NEUT	1	1
JFCF_6_T_1_F	chr19	6949686	7859385	959	1	-0.053544	2	NLOH	2	0	2	1	1	1.92539557697915	1	2	NEUT	2	0
JFCF_6_T_1_F	chr19	7861495	7862405	33	0.777778	-0.092917	3	HET	2	1	1	NA	NA	1.87227590051603	0.784852311507021	2	NEUT	1	1
JFCF_6_T_1_F	chr19	7863120	8999311	747	1	-0.021601	2	NLOH	2	0	2	1	1	1.96956911009583	1	2	NEUT	2	0
JFCF_6_T_1_F	chr19	8999373	9010725	68	0.737037	-0.282862	3	HET	2	1	1	NA	NA	1.63542822117766	0.743947999064796	2	NEUT	1	1
JFCF_6_T_1_F	chr19	9013231	9019605	7	1	-0.206904	2	NLOH	2	0	2	1	1	1.7264184101001	1	2	NEUT	2	0
JFCF_6_T_1_F	chr19	9033974	9039972	21	1	0.410508	4	ALOH	3	0	3	1	1	2.67400227459791	1	3	GAIN	3	0
JFCF_6_T_1_F	chr19	9040440	16167530	5641	1	-0.000135	2	NLOH	2	0	2	1	1	1.99980839737143	1	2	NEUT	2	0
JFCF_6_T_1_F	chr19	16168022	16169212	14	0.75	0.073224	3	HET	2	1	1	NA	NA	2.10661280940458	0.755658632218959	2	NEUT	1	1
JFCF_6_T_1_F	chr19	16170280	20497314	2991	1	-0.000878	2	NLOH	2	0	2	1	1	1.99875419409767	1	2	NEUT	2	0
JFCF_6_T_1_F	chr19	20688241	20688324	10	0.894704	0.771032	7	ASCNA	4	1	3	1	1	3.44666708549744	0.900164449195964	4	AMP	3	1
JFCF_6_T_1_F	chr19	20720151	20882164	245	1	-0.011189	2	NLOH	2	0	2	1	1	1.98418037211429	1	2	NEUT	2	0
JFCF_6_T_1_F	chr19	20882988	20883885	13	0.766667	-0.128616	3	HET	2	1	1	NA	NA	1.82535016317875	0.773632932568886	2	NEUT	1	1
JFCF_6_T_1_F	chr19	20884423	20950097	79	1	0.006656	2	NLOH	2	0	2	1	1	2.00946898742856	1	2	NEUT	2	0
JFCF_6_T_1_F	chr19	20952153	20952726	18	0.580712	-0.141272	3	HET	2	1	1	NA	NA	1.80899090220272	0.582839442869212	2	NEUT	1	1
JFCF_6_T_1_F	chr19	20953619	21329836	579	1	0.028929	2	NLOH	2	0	2	1	1	2.04147467193962	1	2	NEUT	2	0
JFCF_6_T_1_F	chr19	21340622	21455451	194	1	0.46761	4	ALOH	3	0	3	1	1	2.78388707158467	1	3	GAIN	3	0
JFCF_6_T_1_F	chr19	21460346	21689825	433	1	0.032402	2	NLOH	2	0	2	1	1	2.04650995787058	1	2	NEUT	2	0
JFCF_6_T_1_F	chr19	21700335	21700944	18	0.595315	0.049061	3	HET	2	1	1	NA	NA	2.07083204040917	0.597509686823859	2	NEUT	1	1
JFCF_6_T_1_F	chr19	21701504	21743971	65	1	0.127466	2	NLOH	2	0	2	1	1	2.18915122774621	1	2	NEUT	2	0
JFCF_6_T_1_F	chr19	21744954	21749973	116	0.574603	0.128498	3	HET	2	1	1	NA	NA	2.19075186949846	0.576226750437262	2	NEUT	1	1
JFCF_6_T_1_F	chr19	21750036	21759994	118	0.572948	0.39671	5	GAIN	3	1	2	1	1	2.64809604411531	0.574261517420129	3	GAIN	2	1
JFCF_6_T_1_F	chr19	21760007	21768348	107	0.652174	0.170752	3	HET	2	1	1	NA	NA	2.25728117304017	0.655388481843948	2	NEUT	1	1
JFCF_6_T_1_F	chr19	21769335	21778041	17	1	-0.151187	2	NLOH	2	0	2	1	1	1.79627456249758	1	2	NEUT	2	0
JFCF_6_T_1_F	chr19	21778049	21778254	10	0.775214	-0.151187	3	HET	2	1	1	NA	NA	1.79627456249758	0.78251956791823	2	NEUT	1	1
JFCF_6_T_1_F	chr19	21778255	22484182	828	1	-0.089767	2	NLOH	2	0	2	1	1	1.87647254299091	1	2	NEUT	2	0
JFCF_6_T_1_F	chr19	22484415	22485589	64	0.595455	-0.15706	3	HET	2	1	1	NA	NA	1.78878334307755	0.597999468740448	2	NEUT	1	1
JFCF_6_T_1_F	chr19	22486535	22607312	136	1	-0.132659	2	NLOH	2	0	2	1	1	1.82010853644134	1	2	NEUT	2	0
JFCF_6_T_1_F	chr19	22607480	22607841	19	0.821429	-0.2274	3	HET	2	1	1	NA	NA	1.70139240592241	0.830437173601023	2	NEUT	1	1
